Temperature,Vibration,Pressure,Flow_Rate,Current,Voltage,FFT_Temp_0,FFT_Vib_0,FFT_Pres_0,FFT_Temp_1,FFT_Vib_1,FFT_Pres_1,FFT_Temp_2,FFT_Vib_2,FFT_Pres_2,FFT_Temp_3,FFT_Vib_3,FFT_Pres_3,FFT_Temp_4,FFT_Vib_4,FFT_Pres_4,FFT_Temp_5,FFT_Vib_5,FFT_Pres_5,FFT_Temp_6,FFT_Vib_6,FFT_Pres_6,FFT_Temp_7,FFT_Vib_7,FFT_Pres_7,FFT_Temp_8,FFT_Vib_8,FFT_Pres_8,FFT_Temp_9,FFT_Vib_9,FFT_Pres_9,Fault_Type
75.55211403,2.928815973,102.0207105,11.55205583,12.10126104,210.0482604,770.3234581,28.75475169,1012.857633,18.86927742,2.358337309,18.91417187,19.43768271,1.322401381,24.668233,13.69162535,1.086716357,44.81313165,12.76540649,0.897942141,50.30755083,24.52535102,1.092053445,28.65020141,12.76540649,0.897942141,50.30755083,13.69162535,1.086716357,44.81313165,19.43768271,1.322401381,24.668233,18.86927742,2.358337309,18.91417187,0
76.38092621,2.73140115,98.95729052,7.995565962,14.47386463,225.4968319,771.0300603,28.00079795,1025.068538,18.19259165,1.996802601,8.809537353,19.56432724,1.762507356,35.20893025,14.38438029,1.723466808,33.07376908,12.08327255,1.275933733,58.04369,25.23195322,0.338099707,40.86110623,12.08327255,1.275933733,58.04369,14.38438029,1.723466808,33.07376908,19.56432724,1.762507356,35.20893025,18.19259165,1.996802601,8.809537353,1
77.91156199,2.711147077,99.96646673,8.495129525,16.47451694,238.014301,768.5292924,27.88296618,1011.301348,19.79699855,2.033370712,16.54019803,17.08287071,1.866955822,27.74704005,15.75221777,1.645569665,35.97209641,10.70894967,1.260282246,71.64658173,27.73272114,0.455931481,54.62829633,10.70894967,1.260282246,71.64658173,15.75221777,1.645569665,35.97209641,17.08287071,1.866955822,27.74704005,19.79699855,2.033370712,16.54019803,0
77.30575318,2.618547279,103.7101632,7.066429619,14.97213432,206.9841202,767.9633786,28.49368931,1005.740297,19.87140824,1.567381511,19.31092179,16.84583076,2.050461272,32.23178167,16.0830495,2.037186309,30.43775797,10.64405258,1.659655946,66.78907411,27.16680737,1.066654614,49.06724613,10.64405258,1.659655946,66.78907411,16.0830495,2.037186309,30.43775797,16.84583076,2.050461272,32.23178167,19.87140824,1.567381511,19.31092179,1
79.74923155,2.583584806,105.3940487,8.997195706,15.92094322,201.4698152,770.2645573,28.84892402,1007.577336,21.03779082,1.220602938,19.35543323,15.21062953,2.402860016,30.82128676,18.27881388,1.734510331,30.11293982,9.29541265,1.305877688,66.07133941,24.8656287,0.711419903,47.23020738,9.29541265,1.305877688,66.07133941,18.27881388,1.734510331,30.11293982,15.21062953,2.402860016,30.82128676,21.03779082,1.220602938,19.35543323,0
79.54771565,2.629641729,100.8348932,11.95062492,20.4402231,218.7511311,762.6327423,28.78577726,1003.063407,14.16533118,1.279457402,16.80577162,22.38728921,2.391277044,29.35890045,20.01642415,1.753505528,34.21291923,3.8360834,1.251674067,67.28596966,17.23381376,0.648273142,42.7162783,3.8360834,1.251674067,67.28596966,20.01642415,1.753505528,34.21291923,22.38728921,2.391277044,29.35890045,14.16533118,1.279457402,16.80577162,0
78.6775562,2.938137639,103.3353244,11.03125618,13.97136342,220.156978,759.7220579,29.55509886,978.5349007,11.26431312,1.071852057,11.89450117,22.66405365,1.748200694,5.059819062,22.26157012,2.522807346,25.86313236,6.333341091,1.193572831,49.76628374,20.14449818,0.121048461,67.24478469,6.333341091,1.193572831,49.76628374,22.26157012,2.522807346,25.86313236,22.66405365,1.748200694,5.059819062,11.26431312,1.071852057,11.89450117,1
76.15312963,3.039803262,102.6050598,11.95684422,15.8350459,222.1865931,738.5469759,29.6227213,984.3524349,14.71554628,1.116177794,11.69827285,10.38470667,1.691440435,9.740404836,13.07491292,2.50312529,31.54959263,15.06196908,1.142458215,44.2557277,1.030583777,0.05342603,73.06231895,15.06196908,1.142458215,44.2557277,13.07491292,2.50312529,31.54959263,10.38470667,1.691440435,9.740404836,14.71554628,1.116177794,11.69827285,0
76.90025888,2.981612312,101.3035444,11.04428509,13.47235991,215.5367948,733.1860644,29.58546197,970.2715818,20.05705252,1.079721666,9.422589657,5.874979472,1.681839032,18.00691425,7.749681393,2.534034678,40.30633425,10.80387611,1.105409551,30.97738843,4.330327723,0.016166708,87.14317211,10.80387611,1.105409551,30.97738843,7.749681393,2.534034678,40.30633425,5.874979472,1.681839032,18.00691425,20.05705252,1.079721666,9.422589657,0
73.95662692,2.99300843,96.86622085,7.792660343,12.46092084,217.993607,741.7538462,28.22244808,978.4677626,14.59754568,0.576370965,12.65194636,14.0560735,0.333315136,12.79182364,8.602537651,1.690369598,37.55654062,12.73986909,2.386329871,27.71635205,12.89810948,1.379180598,95.339353,12.73986909,2.386329871,27.71635205,8.602537651,1.690369598,37.55654062,14.0560735,0.333315136,12.79182364,14.59754568,0.576370965,12.65194636,0
74.04496007,3.069096134,100.3131663,9.338421551,13.24527704,223.6751041,748.1787774,27.46260596,1000.514776,16.78842945,1.327369775,34.51944715,16.15508557,0.619983136,32.43858032,3.218280887,1.20796049,59.5663686,7.121997279,1.976771774,28.8726386,6.473178265,0.619338473,73.29233995,7.121997279,1.976771774,28.8726386,3.218280887,1.20796049,59.5663686,16.15508557,0.619983136,32.43858032,16.78842945,1.327369775,34.51944715,0
75.37535525,2.831647166,98.18014286,8.439601742,13.56372429,230.4043089,739.5377214,28.40774723,973.1545509,9.492161892,0.698541069,18.19687355,22.83487808,0.686636454,28.41413455,10.96456901,0.307426654,73.79562084,1.606053452,2.365194705,36.04046252,2.167877704,0.325802796,45.93211516,1.606053452,2.365194705,36.04046252,10.96456901,0.307426654,73.79562084,22.83487808,0.686636454,28.41413455,9.492161892,0.698541069,18.19687355,0
76.37341884,2.71735219,98.00762157,12.66114981,16.07842739,200.4495123,741.52094,28.10606443,997.1702317,11.45751048,0.663363489,21.83683641,21.3566283,0.455597316,4.417627008,12.10961356,0.492146195,64.76090988,3.214742954,2.652627579,43.99701158,4.15109626,0.627485594,21.91643437,3.214742954,2.652627579,43.99701158,12.10961356,0.492146195,64.76090988,21.3566283,0.455597316,4.417627008,11.45751048,0.663363489,21.83683641,0
75.0441527,2.929407461,94.40343578,7.606422707,22.04722736,216.3106056,739.8775244,27.8559162,975.2160729,10.0517426,0.581034812,28.86290717,20.70092944,0.627996951,23.29073822,11.30394541,0.323014478,42.95749505,4.288231272,2.418010777,48.84312034,5.794511832,0.377337369,0.03772442,4.288231272,2.418010777,48.84312034,11.30394541,0.323014478,42.95749505,20.70092944,0.627996951,23.29073822,10.0517426,0.581034812,28.86290717,1
73.75276826,2.931535829,100.0042661,11.78739538,12.85186969,222.1380879,733.0920491,28.337341,993.7145165,9.970261757,0.978358257,11.53742162,13.93368445,0.35784656,27.83749773,18.05028325,0.743674701,38.5287604,7.114352374,2.195629759,49.05563897,0.990963472,0.104087428,18.53616801,7.114352374,2.195629759,49.05563897,18.05028325,0.743674701,38.5287604,13.93368445,0.35784656,27.83749773,9.970261757,0.978358257,11.53742162,0
72.59225282,2.847996261,93.74115003,11.78590774,13.75012408,210.820239,734.2248192,28.72590255,996.5725176,9.063655979,1.362114612,8.684437183,14.22906454,0.730453395,30.59597695,18.34086564,0.602699432,35.83423181,8.247118648,2.135628053,50.30643865,2.123733565,0.284474124,15.67816694,8.247118648,2.135628053,50.30643865,18.34086564,0.602699432,35.83423181,14.22906454,0.730453395,30.59597695,9.063655979,1.362114612,8.684437183,1
72.97541399,2.812842451,97.51340967,13.6592404,14.81063096,237.3116963,738.7498314,28.56283357,994.4500927,4.550465067,1.249167655,10.40188486,10.85738623,0.665786088,30.53804871,22.21536972,0.755713086,34.56136205,5.311721742,2.035192389,52.21328979,2.401278618,0.447543106,13.55574205,5.311721742,2.035192389,52.21328979,22.21536972,0.755713086,34.56136205,10.85738623,0.665786088,30.53804871,4.550465067,1.249167655,10.40188486,0
73.26233664,2.775169001,102.0953336,9.180626815,16.18739655,213.6459012,740.609216,29.72907601,993.4432828,3.087285958,1.784533228,10.8132505,9.170523606,0.729536046,31.4993343,20.91913556,1.722351187,33.97148344,5.240695651,0.990722176,51.22356544,0.541893984,1.613785549,14.5625519,5.240695651,0.990722176,51.22356544,20.91913556,1.722351187,33.97148344,9.170523606,0.729536046,31.4993343,3.087285958,1.784533228,10.8132505,0
72.86339158,2.752141985,100.2274744,11.42464432,15.79065244,219.5870731,744.6307276,29.73900051,1027.468007,4.796285813,1.786249897,37.35115172,10.58707251,0.727263614,30.32771778,19.25285703,1.72286463,10.15664842,7.964601561,1.000634752,37.27962452,4.563405546,1.603861051,48.58727652,7.964601561,1.000634752,37.27962452,19.25285703,1.72286463,10.15664842,10.58707251,0.727263614,30.32771778,4.796285813,1.786249897,37.35115172,0
74.55141973,2.689677057,99.4297802,14.56330367,18.85228738,225.560221,743.1526562,30.19131049,1020.937243,3.322863774,1.640091304,31.26678354,9.15454121,0.279730007,24.03345713,17.77510104,1.290930418,16.63716944,9.442628102,0.669676165,41.31146539,6.041476885,2.056171028,55.1180411,9.442628102,0.669676165,41.31146539,17.77510104,1.290930418,16.63716944,9.15454121,0.279730007,24.03345713,3.322863774,1.640091304,31.26678354,0
75.38325207,2.72318698,101.3020645,8.764716646,7.720823788,214.0871521,747.4974437,30.55314306,1007.891726,7.401899034,1.394825549,27.0619133,10.3126222,0.321659796,27.22995484,17.0373172,1.540434886,16.53952023,13.19377325,0.756081625,28.69466974,10.38626438,1.694338454,42.07252429,13.19377325,0.756081625,28.69466974,17.0373172,1.540434886,16.53952023,10.3126222,0.321659796,27.22995484,7.401899034,1.394825549,27.0619133,0
73.64299583,2.85462575,101.2294936,6.929919505,7.839210389,201.5342695,758.9951479,30.66490111,1008.590737,17.26956909,1.288105472,26.72037992,8.510229935,0.426110722,26.54194281,7.471465934,1.587977016,17.23621775,12.64211754,0.780142078,28.03170826,1.111439773,1.806096501,41.37351382,12.64211754,0.780142078,28.03170826,7.471465934,1.587977016,17.23621775,8.510229935,0.426110722,26.54194281,17.26956909,1.288105472,26.72037992,1
73.5826272,2.970011509,97.21916994,6.239979932,13.51236548,215.7134547,751.2408964,31.48582801,997.1293111,14.29940267,0.567320617,37.3982125,14.85327215,0.925108849,30.28623174,2.466203969,0.787763746,22.80872714,19.73916647,0.516423075,23.36419161,8.865691242,0.9851696,29.91208837,19.73916647,0.516423075,23.36419161,2.466203969,0.787763746,22.80872714,14.85327215,0.925108849,30.28623174,14.29940267,0.567320617,37.3982125,0
74.88657469,2.960424729,98.66254413,11.42542406,18.29190056,230.2944056,744.6251843,31.28588649,1008.473196,18.30154631,0.631630463,26.8523803,19.97683512,0.977951961,38.83603094,4.152513513,0.814136269,19.89000785,13.56543314,0.510288308,29.87941672,2.249979144,0.785228076,18.56820382,13.56543314,0.510288308,29.87941672,4.152513513,0.814136269,19.89000785,19.97683512,0.977951961,38.83603094,18.30154631,0.631630463,26.8523803,0
73.57042347,3.256138146,99.25887636,6.233699584,10.30305591,216.6310487,751.6196478,30.94470954,1019.055484,11.41627189,0.672693522,23.74278678,22.78822686,1.318767759,47.73568037,9.101030228,0.473974437,30.11264494,11.94728355,0.729494427,19.51816138,4.744484373,1.126405021,29.15049204,11.94728355,0.729494427,19.51816138,9.101030228,0.473974437,30.11264494,22.78822686,1.318767759,47.73568037,11.41627189,0.672693522,23.74278678,0
73.54289345,3.224613122,104.1915369,9.255361894,5.977102981,211.535657,753.4199521,30.33701411,1022.42014,9.78634902,0.787602034,25.63016781,24.53858591,1.594669111,47.20125393,9.51758107,0.909057248,28.57347359,10.91463893,0.125940328,22.68325973,2.944180148,0.518709585,25.78583633,10.91463893,0.125940328,22.68325973,9.51758107,0.909057248,28.57347359,24.53858591,1.594669111,47.20125393,9.78634902,0.787602034,25.63016781,1
74.98753541,3.183636348,102.9579549,10.87462637,16.71353822,229.2567221,755.7041469,29.5237544,1025.704428,8.993802241,1.11351808,28.79134241,24.84104896,1.313727469,43.98027327,7.233621498,1.325545829,26.23595148,13.05060592,0.932714597,20.93914023,5.228374988,1.331969288,29.07012511,13.05060592,0.932714597,20.93914023,7.233621498,1.325545829,26.23595148,24.84104896,1.313727469,43.98027327,8.993802241,1.11351808,28.79134241,1
75.91686155,3.140617103,104.3591753,10.37035107,15.73097167,216.692251,780.6826558,29.71647256,1020.81862,29.59688846,1.099917551,24.29957577,12.14982045,1.501571445,46.59317431,27.96868968,1.496147575,21.90154218,13.08063891,1.089935068,22.12652355,19.75013395,1.524687444,33.95593391,13.08063891,1.089935068,22.12652355,27.96868968,1.496147575,21.90154218,12.14982045,1.501571445,46.59317431,29.59688846,1.099917551,24.29957577,0
76.91245488,3.172555492,103.0556032,10.85088973,11.72937478,214.8983919,781.7481716,29.03192869,990.2710611,30.60225536,0.879309057,28.48838837,11.26835942,1.301316558,37.24522113,27.92046718,1.55683646,33.582103,12.07775391,1.486133566,17.26559307,18.6846182,2.209231313,3.408375469,12.07775391,1.486133566,17.26559307,27.92046718,1.55683646,33.582103,11.26835942,1.301316558,37.24522113,30.60225536,0.879309057,28.48838837,0
76.67775581,3.041027456,100.1669859,10.44457971,12.0433812,221.4945609,784.6220772,28.90017886,998.2252523,32.33606424,0.812021754,20.79236105,9.113363038,1.425111316,44.72970635,25.22969053,1.665395985,31.53571667,13.86965066,1.466595302,20.07006713,21.55852377,2.077481485,4.545815712,13.86965066,1.466595302,20.07006713,25.22969053,1.665395985,31.53571667,9.113363038,1.425111316,44.72970635,32.33606424,0.812021754,20.79236105,0
75.38214341,3.032564175,97.50310219,12.55773163,12.09076884,227.7075021,783.9768298,28.47982648,999.8510035,32.30686197,0.478476378,19.26056876,8.817687056,1.711751637,45.70388182,24.82265473,1.363433665,33.1380615,13.96719756,1.308029062,20.25574367,22.20377117,2.497833869,2.92006451,13.96719756,1.308029062,20.25574367,24.82265473,1.363433665,33.1380615,8.817687056,1.711751637,45.70388182,32.30686197,0.478476378,19.26056876,0
75.33639415,3.005305561,100.8531418,8.095367239,15.33160595,243.8171353,781.9647758,28.65563965,1008.26283,33.47294414,0.649957408,16.19464858,6.82745805,1.789452815,41.54002305,23.7724918,1.464036681,30.19136747,14.95876694,1.179103709,15.51542991,20.19171717,2.673647043,11.33189076,14.95876694,1.179103709,15.51542991,23.7724918,1.464036681,30.19136747,6.82745805,1.789452815,41.54002305,33.47294414,0.649957408,16.19464858,0
74.76712886,2.926785719,100.1248526,8.646009723,13.12105417,228.2723611,787.2767764,28.48373478,1013.126772,28.44079612,0.499627739,18.97028259,9.242185295,1.620901962,36.71417548,18.59532932,1.626841567,26.15180651,20.0071733,1.010051535,19.817226,14.87971655,2.845551917,6.46794847,20.0071733,1.010051535,19.817226,18.59532932,1.626841567,26.15180651,9.242185295,1.620901962,36.71417548,28.44079612,0.499627739,18.97028259,0
74.2283745,2.732195388,102.0852825,8.454681109,16.48219176,231.5983997,795.7607477,29.08730997,1011.061492,20.40151366,0.908453635,16.96357858,9.02636865,1.78854694,37.14135843,20.88450049,1.737877341,24.49509735,12.41384421,0.526071363,21.84384159,23.36368785,3.449127108,4.402667988,12.41384421,0.526071363,21.84384159,20.88450049,1.737877341,24.49509735,9.02636865,1.78854694,37.14135843,20.40151366,0.908453635,16.96357858,0
79.45877536,2.902267056,103.9967381,11.66038362,6.436120011,214.940338,789.3214453,29.1015605,991.8531339,24.42190532,0.914114942,7.103997224,14.35387187,1.778269445,23.0620706,16.98035949,1.749037983,25.41408582,11.89217328,0.526427997,16.407651,29.80299026,3.434876576,23.61102563,11.89217328,0.526427997,16.407651,16.98035949,1.749037983,25.41408582,14.35387187,1.778269445,23.0620706,24.42190532,0.914114942,7.103997224,0
80.96749091,2.773821563,100.55111,11.80079718,12.4294444,209.7413189,785.5684225,29.57250804,987.6356743,25.27053502,0.93579533,11.06763491,17.17795966,1.380245209,19.01284468,20.67576574,1.382141467,28.6369242,9.508088486,0.88016114,13.40698515,26.04996747,3.905824116,19.393566,9.508088486,0.88016114,13.40698515,20.67576574,1.382141467,28.6369242,17.17795966,1.380245209,19.01284468,25.27053502,0.93579533,11.06763491,0
81.58802128,2.774730212,98.79190863,10.90245064,11.62183812,220.6233135,780.5663663,29.85613715,1011.763472,24.13228221,0.886474494,14.25869553,16.263065,1.497715956,30.73718274,20.50628855,1.280535648,50.39055543,14.25097587,0.598969775,11.66272238,31.05202364,3.622195007,4.734232197,14.25097587,0.598969775,11.66272238,20.50628855,1.280535648,50.39055543,16.263065,1.497715956,30.73718274,24.13228221,0.886474494,14.25869553,1
82.02823709,2.769179577,99.84534806,12.36698733,14.23097796,221.0716992,761.7120796,30.05392334,1009.300301,17.67142475,0.783298652,11.98221787,5.529810105,1.691983396,31.67262158,4.733988975,1.478113031,50.41443928,7.540948288,0.751708572,13.29381008,12.19773689,3.819981199,7.197403259,7.540948288,0.751708572,13.29381008,4.733988975,1.478113031,50.41443928,5.529810105,1.691983396,31.67262158,17.67142475,0.783298652,11.98221787,1
82.16458066,2.998932542,99.56728345,7.643918265,13.38585672,209.2148726,770.4309198,30.08205575,1018.220977,23.15126467,0.758705753,18.11319278,12.79575233,1.696042207,22.82911939,4.01243246,1.468520168,42.13950542,16.23283366,0.742733528,17.1979698,3.478896607,3.791848791,16.11807908,16.23283366,0.742733528,17.1979698,4.01243246,1.468520168,42.13950542,12.79575233,1.696042207,22.82911939,23.15126467,0.758705753,18.11319278,0
77.99657992,2.7944799,98.62861635,13.33444822,17.39353134,218.2470547,755.4167657,30.5834187,1005.700406,8.372544243,0.266497998,18.40196784,12.27319111,1.268651603,27.72060167,16.39334166,1.112864531,35.00103156,29.96750841,0.753441882,22.0256379,11.53525756,4.293211745,28.6386504,29.96750841,0.753441882,22.0256379,16.39334166,1.112864531,35.00103156,12.27319111,1.268651603,27.72060167,8.372544243,0.266497998,18.40196784,0
78.18465863,3.043640431,101.6611883,13.04647724,9.421989685,223.993176,754.0780578,31.25951078,1004.318995,7.120325223,0.565189161,19.57853947,13.55794759,0.813056652,26.92370152,16.34976206,1.766640674,34.03311207,29.18386735,1.137161981,21.99978554,10.19654969,3.617119672,27.25723949,29.18386735,1.137161981,21.99978554,16.34976206,1.766640674,34.03311207,13.55794759,0.813056652,26.92370152,7.120325223,0.565189161,19.57853947,0
76.27626778,3.045581888,99.57871815,11.47124399,15.13647443,223.603934,742.7575222,31.01894814,1007.027657,9.731743387,0.335823827,16.8842109,18.03676717,0.663425822,29.53640785,6.51680449,1.809134706,31.61328685,31.075358,1.377304061,23.71909949,21.5170853,3.376557032,24.54857789,31.075358,1.377304061,23.71909949,6.51680449,1.809134706,31.61328685,18.03676717,0.663425822,29.53640785,9.731743387,0.335823827,16.8842109,0
75.08544741,3.145322031,97.6817868,13.56359782,16.67500927,225.0428785,741.9742091,31.07377915,1005.234348,10.51430162,0.367127146,18.24954337,17.65001247,0.717012787,29.48404482,7.244583887,1.762848233,31.96689876,31.2986337,1.423642036,25.47581306,20.7337722,3.321726022,22.75526899,31.2986337,1.423642036,25.47581306,7.244583887,1.762848233,31.96689876,17.65001247,0.717012787,29.48404482,10.51430162,0.367127146,18.24954337,1
73.94869261,2.972294888,102.785411,6.686753585,20.56994231,222.9096473,743.624116,30.38499776,1015.788606,9.18518343,0.766787622,18.48929949,19.27469854,0.93866223,19.71217248,7.358773986,1.302955344,42.490376,32.63555718,1.801291568,35.33416088,19.08386532,2.632944636,12.20101096,32.63555718,1.801291568,35.33416088,7.358773986,1.302955344,42.490376,19.27469854,0.93866223,19.71217248,9.18518343,0.766787622,18.48929949,0
74.34583599,3.216304769,103.2314439,8.951103727,13.55470209,214.9299134,747.8096421,30.74364881,1034.351833,9.074752871,0.413742674,35.23283563,20.31301594,0.622969398,14.55637711,11.21826322,1.560249431,39.55132267,28.45073778,1.879029545,28.54670246,23.26939148,2.274293588,30.76423837,28.45073778,1.879029545,28.54670246,11.21826322,1.560249431,39.55132267,20.31301594,0.622969398,14.55637711,9.074752871,0.413742674,35.23283563,1
75.90152534,2.972770719,101.9830072,8.529393079,15.97337581,214.8609937,743.6050113,30.53065073,1029.008924,6.596980442,0.574627719,30.19680322,23.76123536,0.595160363,9.213480861,14.11485735,1.743399239,44.7550028,25.22640655,1.824202011,31.64499514,27.47402234,2.061295506,36.10714788,25.22640655,1.824202011,31.64499514,14.11485735,1.743399239,44.7550028,23.76123536,0.595160363,9.213480861,6.596980442,0.574627719,30.19680322,1
74.80708536,3.071101853,101.561363,11.44295865,9.588411622,208.010486,742.4553105,31.43026381,989.3463062,5.649794707,0.880675831,34.42850496,24.65165792,1.471696399,37.86964748,14.58275528,1.804897022,42.24300328,25.47271177,1.307360115,12.01533092,26.32432153,1.161682421,3.555469526,25.47271177,1.307360115,12.01533092,14.58275528,1.804897022,42.24300328,24.65165792,1.471696399,37.86964748,5.649794707,0.880675831,34.42850496,0
75.73016416,3.106580125,103.1820122,7.899718521,7.824131387,237.8477504,745.4439285,31.46295075,1001.8917,8.637546964,0.913349821,22.27289505,25.84513499,1.48640684,33.11450951,17.54664064,1.831293919,54.73811075,24.49205611,1.334622069,19.18469378,23.33570348,1.194369358,16.10086343,24.49205611,1.334622069,19.18469378,17.54664064,1.831293919,54.73811075,25.84513499,1.48640684,33.11450951,8.637546964,0.913349821,22.27289505,0
74.60281183,3.23149474,98.62012028,11.5149903,17.53432313,220.1345036,730.2188025,31.77800407,998.6288034,9.521484607,1.186689619,25.39426,11.02981449,1.28451832,30.34903182,25.38094045,1.587853685,55.59007999,15.64952746,1.020098321,20.34508073,8.110577493,0.879316041,19.36376017,15.64952746,1.020098321,20.34508073,25.38094045,1.587853685,55.59007999,11.02981449,1.28451832,30.34903182,9.521484607,1.186689619,25.39426,0
74.04900583,2.998451061,97.8154256,12.74107229,14.98331912,217.7514694,740.6374214,30.93819222,1013.010477,1.218671835,1.082225658,20.00747397,14.83307936,2.102936998,42.57360122,23.06211321,2.085385534,44.537154,10.00584262,0.655392545,22.60611304,2.308041418,0.039504196,33.74543422,10.00584262,0.655392545,22.60611304,23.06211321,2.085385534,44.537154,14.83307936,2.102936998,42.57360122,1.218671835,1.082225658,20.00747397,0
72.82329786,3.104228833,101.174714,11.3904058,18.53553807,210.7120792,737.4339797,30.57716276,985.8675195,1.990235515,1.381384786,23.61409076,16.6662778,2.182191322,53.67361451,20.03106118,1.77581902,23.6414699,8.016007055,0.499973841,32.77497752,5.511483171,0.400533661,60.88839211,8.016007055,0.499973841,32.77497752,20.03106118,1.77581902,23.6414699,16.6662778,2.182191322,53.67361451,1.990235515,1.381384786,23.61409076,0
74.75484307,3.077627909,105.3090036,10.56750205,10.87979133,249.356579,742.2395573,31.66011788,996.6057347,3.479759568,0.328272925,24.50312606,12.32412623,3.128839815,43.75967415,17.46374587,2.318736224,31.58783371,4.126047272,0.820210722,36.37384394,10.31706079,1.483488781,71.62660722,4.126047272,0.820210722,36.37384394,17.46374587,2.318736224,31.58783371,12.32412623,3.128839815,43.75967415,3.479759568,0.328272925,24.50312606,0
72.9908381,2.999550021,102.6197725,8.024253318,16.55970642,209.2667197,755.3189371,31.35092442,990.9877457,16.46413229,0.540638432,20.26575499,19.71990023,2.931825721,43.41876429,12.10670361,2.603161438,36.24414817,17.07570028,1.002899369,36.00318953,2.762318987,1.792682235,77.24459613,17.07570028,1.002899369,36.00318953,12.10670361,2.603161438,36.24414817,19.71990023,2.931825721,43.41876429,16.46413229,0.540638432,20.26575499,1
73.88825026,3.054558023,99.24914096,8.306298068,20.60645352,215.7115207,753.0437792,32.23539318,985.0823466,14.76987123,0.856225381,14.48673723,17.88600076,2.534723269,37.85436605,10.00389701,2.694488874,38.05376712,19.04214305,1.423566164,39.71147785,5.03747686,2.677150988,71.339197,19.04214305,1.423566164,39.71147785,10.00389701,2.694488874,38.05376712,17.88600076,2.534723269,37.85436605,14.76987123,0.856225381,14.48673723,0
75.03977988,3.294139089,102.5629144,12.49923781,16.25911683,224.1583684,742.5966662,33.05233785,971.0290472,16.66150166,1.673168748,5.443452098,23.6489159,1.717778883,30.99533694,18.7424255,3.406301799,24.05831545,17.32054731,1.516920825,26.10635125,5.409636169,1.860206317,85.39249637,17.32054731,1.516920825,26.10635125,18.7424255,3.406301799,24.05831545,23.6489159,1.717778883,30.99533694,16.66150166,1.673168748,5.443452098,0
73.22046265,3.25137198,98.5510467,11.55869801,15.82974452,226.0021297,748.9176616,32.84904473,967.4938887,11.25668032,1.513257086,8.253418321,18.23447427,1.790877693,33.9062777,19.24512925,3.550085257,25.00167317,22.14438813,1.693317664,29.48822972,11.73063163,1.656913197,81.85733783,22.14438813,1.693317664,29.48822972,19.24512925,3.550085257,25.00167317,18.23447427,1.790877693,33.9062777,11.25668032,1.513257086,8.253418321,0
73.37264122,3.110010535,97.29309189,9.921960961,15.02566824,229.5793206,749.1852479,32.65159671,982.0889251,10.98941645,1.479493546,6.477474731,18.31832088,1.649799941,24.39788284,19.47245707,3.640408574,16.07794882,21.8768783,1.49801574,40.17034142,11.46304541,1.854361216,67.26230145,21.8768783,1.49801574,40.17034142,19.47245707,3.640408574,16.07794882,18.31832088,1.649799941,24.39788284,10.98941645,1.479493546,6.477474731,0
74.49595784,3.115882531,94.55373139,9.164180908,10.28735563,238.0760851,750.0494258,32.36053352,978.8769728,10.27679087,1.644072308,3.907195872,19.18244426,1.392100646,22.31520813,18.82239435,3.354753186,12.86673605,22.56969821,1.716234269,41.31289493,12.32722334,1.563298027,64.05034912,22.56969821,1.716234269,41.31289493,18.82239435,3.354753186,12.86673605,19.18244426,1.392100646,22.31520813,10.27679087,1.644072308,3.907195872,0
74.5596612,3.277465553,100.072006,5.948384254,19.06671881,225.0615766,749.7386553,32.44971554,986.7822156,10.37811055,1.558215649,9.10193339,19.09196566,1.375756558,29.88883911,18.95129269,3.345876065,13.03232649,22.66742456,1.742768387,40.26890393,12.63799387,1.474116004,56.14510633,22.66742456,1.742768387,40.26890393,18.95129269,3.345876065,13.03232649,19.09196566,1.375756558,29.88883911,10.37811055,1.558215649,9.10193339,1
76.02400754,2.976045796,95.63463473,7.858295163,13.16742708,209.439692,748.0826801,33.03282685,984.7200894,10.0439798,1.029067734,8.311871249,20.47848288,0.805727651,29.82768773,17.30858047,2.818123722,15.09422737,23.21372759,1.995289012,39.03196422,10.98201872,2.057227314,54.08298014,23.21372759,1.995289012,39.03196422,17.30858047,2.818123722,15.09422737,20.47848288,0.805727651,29.82768773,10.0439798,1.029067734,8.311871249,0
77.38829319,3.195706655,98.46542262,13.82283817,16.51344977,217.4305487,750.3797573,32.78612742,1024.185533,11.73268668,1.148251648,37.46041983,18.78099104,0.965435014,14.30349181,17.04411263,2.647554974,46.23767144,25.17541845,2.228026257,12.51930807,8.684941522,2.303926747,14.61753612,25.17541845,2.228026257,12.51930807,17.04411263,2.647554974,46.23767144,18.78099104,0.965435014,14.30349181,11.73268668,1.148251648,37.46041983,0
75.14669202,3.500457034,96.91271756,7.439088858,10.31089708,223.0783237,757.966535,30.98889438,999.6171439,19.31424783,2.106128535,27.86108254,23.19863779,1.628195669,32.62864518,10.30908381,2.336381618,52.29541999,17.64875169,0.751813111,22.39716446,16.27171923,0.506693713,9.950853379,17.64875169,0.751813111,22.39716446,10.30908381,2.336381618,52.29541999,23.19863779,1.628195669,32.62864518,19.31424783,2.106128535,27.86108254,0
